Year,StateAbbr,StateDesc,LocationName,DataSource,Category,Measure,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,TotalPopulation,LocationID,CategoryID,MeasureId,DataValueTypeID,Short_Question_Text,Geolocation,Counties
2021,NE,Nebraska,Saline,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,44,,,37.6,50.2,14192,31151,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-97.131755 40.5168024),472
2021,NE,Nebraska,Stanton,BRFSS,Disability,Mobility disability among adults aged >=18 years,%,Age-adjusted prevalence,9.9,,,8.3,11.7,5816,31167,DISABLT,MOBILITY,AgeAdjPrv,Mobility Disability,POINT (-97.1771094 41.9050454),475
2020,NE,Nebraska,Dixon,BRFSS,Prevention,Cervical cancer screening among adult women aged 21-65 years,%,Crude prevalence,79.5,,,76.6,82.2,5545,31051,PREVENT,CERVICAL,CrdPrv,Cervical Cancer Screening,POINT (-96.8557845 42.4850864),2247
2021,NE,Nebraska,Garden,BRFSS,Disability,Vision disability among adults aged >=18 years,%,Age-adjusted prevalence,4.3,,,3.6,5.0,1847,31069,DISABLT,VISION,AgeAdjPrv,Vision Disability,POINT (-102.3029845 41.6333638),456
2020,NE,Nebraska,Kimball,BRFSS,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",%,Crude prevalence,31,,,24.2,38.0,3412,31105,PREVENT,COREW,CrdPrv,Core preventive services for older women,POINT (-103.7031528 41.1992736),2301
2020,NE,Nebraska,Dixon,BRFSS,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",%,Age-adjusted prevalence,65.6,,,62.2,69.1,5545,31051,PREVENT,COLON_SCREEN,AgeAdjPrv,Colorectal Cancer Screening,POINT (-96.8557845 42.4850864),2247
2020,NE,Nebraska,Cuming,BRFSS,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",%,Age-adjusted prevalence,38.6,,,30.6,46.8,8984,31039,PREVENT,COREM,AgeAdjPrv,Core preventive services for older men,POINT (-96.7885168 41.9158651),452
2021,NE,Nebraska,Cherry,BRFSS,Disability,Cognitive disability among adults ages >=18 years,%,Age-adjusted prevalence,11.3,,,9.5,13.2,5458,31031,DISABLT,COGNITION,AgeAdjPrv,Cognitive Disability,POINT (-101.0476532 42.571323),2241
2021,NE,Nebraska,Sherman,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.5,,,7.5,9.7,2964,31163,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,POINT (-98.9728492 41.2187425),474
2021,NE,Nebraska,Perkins,BRFSS,Health Status,Physical health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,10.8,,,8.9,12.6,2832,31135,HLTHSTAT,PHLTH,CrdPrv,Physical Health,POINT (-101.6274676 40.8576462),469
2021,NE,Nebraska,Arthur,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Age-adjusted prevalence,8.4,,,6.3,10.9,439,31005,PREVENT,ACCESS2,AgeAdjPrv,Health Insurance,POINT (-101.6959166 41.5719297),446
2021,NE,Nebraska,Butler,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Age-adjusted prevalence,8.8,,,6.8,11.4,8444,31023,PREVENT,ACCESS2,AgeAdjPrv,Health Insurance,POINT (-97.1320395 41.2260724),2196
2021,NE,Nebraska,Dundy,BRFSS,Health Outcomes,Chronic kidney disease among adults aged >=18 years,%,Age-adjusted prevalence,2.7,,,2.4,3.0,1635,31057,HLTHOUT,KIDNEY,AgeAdjPrv,Chronic Kidney Disease,POINT (-101.6811327 40.180165),454
2021,NE,Nebraska,Seward,BRFSS,Health Status,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,12.3,,,10.3,14.8,17603,31159,HLTHSTAT,GHLTH,CrdPrv,General Health,POINT (-97.140383 40.8719439),2349
2020,NE,Nebraska,Garden,BRFSS,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",%,Crude prevalence,67.6,,,64.1,70.9,1847,31069,PREVENT,COLON_SCREEN,CrdPrv,Colorectal Cancer Screening,POINT (-102.3029845 41.6333638),456
2021,NE,Nebraska,Logan,BRFSS,Health Risk Behaviors,Binge drinking among adults aged >=18 years,%,Crude prevalence,17.8,,,14.7,21.1,687,31113,RISKBEH,BINGE,CrdPrv,Binge Drinking,POINT (-100.4436647 41.5421555),2303
2021,NE,Nebraska,Pawnee,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,37.5,,,29.8,45.4,2548,31133,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-96.2452136 40.1377971),2307
2021,NE,Nebraska,Dakota,BRFSS,Health Outcomes,Chronic kidney disease among adults aged >=18 years,%,Age-adjusted prevalence,2.9,,,2.6,3.3,21241,31043,HLTHOUT,KIDNEY,AgeAdjPrv,Chronic Kidney Disease,POINT (-96.561327 42.3916244),2244
2020,NE,Nebraska,Clay,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,9.4,,,6.4,13.5,6078,31035,HLTHOUT,TEETHLOST,CrdPrv,All Teeth Lost,POINT (-98.0508585 40.5236693),450
2021,NE,Nebraska,Dakota,BRFSS,Disability,Vision disability among adults aged >=18 years,%,Age-adjusted prevalence,5.5,,,4.7,6.3,21241,31043,DISABLT,VISION,AgeAdjPrv,Vision Disability,POINT (-96.561327 42.3916244),2244
2021,NE,Nebraska,Brown,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Age-adjusted prevalence,8.8,,,7.7,10.0,2908,31017,HLTHOUT,CASTHMA,AgeAdjPrv,Current Asthma,POINT (-99.9239198 42.3595618),448
2021,NE,Nebraska,Keith,BRFSS,Health Outcomes,Depression among adults aged >=18 years,%,Crude prevalence,15.4,,,12.6,18.5,8279,31101,HLTHOUT,DEPRESSION,CrdPrv,Depression,POINT (-101.6444493 41.1942448),2299
2021,NE,Nebraska,Boyd,BRFSS,Health Status,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,14.2,,,12.1,16.5,1789,31015,HLTHSTAT,MHLTH,AgeAdjPrv,Mental Health,POINT (-98.7730221 42.8944477),2193
2021,NE,Nebraska,Dawson,BRFSS,Health Status,Fair or poor self-rated health status among adults aged >=18 years,%,Age-adjusted prevalence,17,,,14.4,19.7,23898,31047,HLTHSTAT,GHLTH,AgeAdjPrv,General Health,POINT (-99.8155833 40.86784),453
2021,NE,Nebraska,Boone,BRFSS,Disability,Mobility disability among adults aged >=18 years,%,Age-adjusted prevalence,10.4,,,8.6,12.1,5386,31011,DISABLT,MOBILITY,AgeAdjPrv,Mobility Disability,POINT (-98.0704764 41.7039345),2191
2021,NE,Nebraska,Dakota,BRFSS,Health Risk Behaviors,Binge drinking among adults aged >=18 years,%,Age-adjusted prevalence,19,,,16.3,21.8,21241,31043,RISKBEH,BINGE,AgeAdjPrv,Binge Drinking,POINT (-96.561327 42.3916244),2244
2020,NE,Nebraska,Madison,BRFSS,Health Risk Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,27.6,,,26.3,28.8,35337,31119,RISKBEH,SLEEP,CrdPrv,Sleep <7 hours,POINT (-97.6068564 41.9099293),3142
2020,NE,Nebraska,Thayer,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,68.5,,,63.1,73.2,4913,31169,PREVENT,MAMMOUSE,CrdPrv,Mammography,POINT (-97.5962626 40.1738446),2352
2021,NE,Nebraska,Knox,BRFSS,Health Status,Physical health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,11.5,,,9.8,13.3,8401,31107,HLTHSTAT,PHLTH,CrdPrv,Physical Health,POINT (-97.8913492 42.6344045),2302
2021,NE,Nebraska,Saunders,BRFSS,Disability,Mobility disability among adults aged >=18 years,%,Age-adjusted prevalence,9.1,,,7.5,10.8,22787,31155,DISABLT,MOBILITY,AgeAdjPrv,Mobility Disability,POINT (-96.6420968 41.2233882),2348
2021,NE,Nebraska,Richardson,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Crude prevalence,74.6,,,70.0,78.7,7759,31147,PREVENT,CHECKUP,CrdPrv,Annual Checkup,POINT (-95.7186026 40.1237427),2396
2020,NE,Nebraska,Adams,BRFSS,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",%,Crude prevalence,70.1,,,67.1,72.9,31027,31001,PREVENT,COLON_SCREEN,CrdPrv,Colorectal Cancer Screening,POINT (-98.5000441 40.5206322),445
2021,NE,Nebraska,Morrill,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,3.5,,,3.0,4.1,4574,31123,HLTHOUT,STROKE,CrdPrv,Stroke,POINT (-102.9905936 41.7322039),467
2021,NE,Nebraska,Logan,BRFSS,Health Outcomes,Chronic kidney disease among adults aged >=18 years,%,Crude prevalence,3.4,,,3.0,3.8,687,31113,HLTHOUT,KIDNEY,CrdPrv,Chronic Kidney Disease,POINT (-100.4436647 41.5421555),2303
2020,NE,Nebraska,Garden,BRFSS,Health Risk Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Age-adjusted prevalence,29.8,,,28.0,31.3,1847,31069,RISKBEH,SLEEP,AgeAdjPrv,Sleep <7 hours,POINT (-102.3029845 41.6333638),456
2021,NE,Nebraska,Scotts Bluff,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Age-adjusted prevalence,8.7,,,7.7,9.9,35745,31157,HLTHOUT,CASTHMA,AgeAdjPrv,Current Asthma,POINT (-103.7015494 41.8503306),473
2021,NE,Nebraska,Dawson,BRFSS,Health Risk Behaviors,Current smoking among adults aged >=18 years,%,Crude prevalence,17.1,,,13.9,20.5,23898,31047,RISKBEH,CSMOKING,CrdPrv,Current Smoking,POINT (-99.8155833 40.86784),453
2021,NE,Nebraska,Blaine,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,3.5,,,3.0,4.0,461,31009,HLTHOUT,STROKE,CrdPrv,Stroke,POINT (-99.9964074 41.931945),447
2021,NE,Nebraska,Sherman,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Age-adjusted prevalence,69.3,,,63.9,74.5,2964,31163,PREVENT,CHECKUP,AgeAdjPrv,Annual Checkup,POINT (-98.9728492 41.2187425),474
2020,NE,Nebraska,Buffalo,BRFSS,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",%,Age-adjusted prevalence,37.6,,,31.5,44.3,50339,31019,PREVENT,COREW,AgeAdjPrv,Core preventive services for older women,POINT (-99.0749839 40.8552654),2194
2020,NE,Nebraska,Saline,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Age-adjusted prevalence,13.7,,,8.7,19.5,14192,31151,HLTHOUT,TEETHLOST,AgeAdjPrv,All Teeth Lost,POINT (-97.131755 40.5168024),472
2021,NE,Nebraska,Morrill,BRFSS,Health Outcomes,Depression among adults aged >=18 years,%,Crude prevalence,15.4,,,12.7,18.4,4574,31123,HLTHOUT,DEPRESSION,CrdPrv,Depression,POINT (-102.9905936 41.7322039),467
2021,NE,Nebraska,Cherry,BRFSS,Health Outcomes,Depression among adults aged >=18 years,%,Crude prevalence,15.4,,,12.6,18.4,5458,31031,HLTHOUT,DEPRESSION,CrdPrv,Depression,POINT (-101.0476532 42.571323),2241
2021,NE,Nebraska,Perkins,BRFSS,Health Status,Mental health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,12.1,,,10.4,14.0,2832,31135,HLTHSTAT,MHLTH,CrdPrv,Mental Health,POINT (-101.6274676 40.8576462),469
2021,NE,Nebraska,Banner,BRFSS,Health Risk Behaviors,Binge drinking among adults aged >=18 years,%,Age-adjusted prevalence,22,,,18.1,26.2,692,31007,RISKBEH,BINGE,AgeAdjPrv,Binge Drinking,POINT (-103.7262626 41.5397495),2190
2020,NE,Nebraska,Hall,BRFSS,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,%,Age-adjusted prevalence,62.8,,,59.7,66.0,61979,31079,PREVENT,DENTAL,AgeAdjPrv,Dental Visit,POINT (-98.5026645 40.8660265),3156
2020,NE,Nebraska,Wayne,BRFSS,Prevention,Cervical cancer screening among adult women aged 21-65 years,%,Age-adjusted prevalence,81.7,,,79.1,84.2,9784,31179,PREVENT,CERVICAL,AgeAdjPrv,Cervical Cancer Screening,POINT (-97.1262433 42.210746),477
2020,NE,Nebraska,Custer,BRFSS,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,%,Crude prevalence,64.7,,,61.0,68.6,10460,31041,PREVENT,DENTAL,CrdPrv,Dental Visit,POINT (-99.7268662 41.3938927),2243
2021,NE,Nebraska,Loup,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Age-adjusted prevalence,2.6,,,2.3,2.9,604,31115,HLTHOUT,STROKE,AgeAdjPrv,Stroke,POINT (-99.5098521 41.9031834),464
2021,NE,Nebraska,Garfield,BRFSS,Health Status,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,13.1,,,11.0,15.2,1839,31071,HLTHSTAT,MHLTH,AgeAdjPrv,Mental Health,POINT (-98.951231 41.9068675),2254
2021,NE,Nebraska,Nemaha,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.8,,,7.6,9.9,7064,31127,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,POINT (-95.8527214 40.3873891),2305
2021,NE,Nebraska,Phelps,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,%,Age-adjusted prevalence,5.6,,,4.5,6.8,8937,31137,HLTHOUT,COPD,AgeAdjPrv,COPD,POINT (-99.4065568 40.5163647),2308
2021,NE,Nebraska,Sheridan,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,13.2,,,11.3,15.4,5095,31161,HLTHOUT,DIABETES,CrdPrv,Diabetes,POINT (-102.3682795 42.5122888),2350
2021,NE,Nebraska,Wayne,BRFSS,Disability,Hearing disability among adults aged >=18 years,%,Crude prevalence,7.2,,,6.3,8.0,9784,31179,DISABLT,HEARING,CrdPrv,Hearing Disability,POINT (-97.1262433 42.210746),477
2021,NE,Nebraska,Grant,BRFSS,Health Risk Behaviors,Current smoking among adults aged >=18 years,%,Age-adjusted prevalence,16.6,,,12.8,20.5,579,31075,RISKBEH,CSMOKING,AgeAdjPrv,Current Smoking,POINT (-101.7559645 41.9139574),2255
2020,NE,Nebraska,Scotts Bluff,BRFSS,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",%,Crude prevalence,64.7,,,61.6,67.3,35745,31157,PREVENT,COLON_SCREEN,CrdPrv,Colorectal Cancer Screening,POINT (-103.7015494 41.8503306),473
2021,NE,Nebraska,Banner,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults aged >=18 years,%,Crude prevalence,24.8,,,20.1,30.2,692,31007,RISKBEH,LPA,CrdPrv,Physical Inactivity,POINT (-103.7262626 41.5397495),2190
2021,NE,Nebraska,Saunders,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,%,Crude prevalence,6.1,,,4.8,7.3,22787,31155,HLTHOUT,COPD,CrdPrv,COPD,POINT (-96.6420968 41.2233882),2348
2021,NE,Nebraska,Washington,BRFSS,Health Status,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,12.8,,,10.9,14.8,20969,31177,HLTHSTAT,MHLTH,AgeAdjPrv,Mental Health,POINT (-96.2245771 41.5339726),2355
2020,NE,Nebraska,Douglas,BRFSS,Health Risk Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,28.1,,,26.9,29.2,585008,31055,RISKBEH,SLEEP,CrdPrv,Sleep <7 hours,POINT (-96.1540664 41.2970908),2249
2021,NE,Nebraska,Washington,BRFSS,Health Outcomes,Depression among adults aged >=18 years,%,Crude prevalence,14.9,,,12.3,17.6,20969,31177,HLTHOUT,DEPRESSION,CrdPrv,Depression,POINT (-96.2245771 41.5339726),2355
2021,NE,Nebraska,Dawson,BRFSS,Health Outcomes,High blood pressure among adults aged >=18 years,%,Age-adjusted prevalence,31.4,,,28.0,35.0,23898,31047,HLTHOUT,BPHIGH,AgeAdjPrv,High Blood Pressure,POINT (-99.8155833 40.86784),453
2021,NE,Nebraska,Hooker,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults aged >=18 years,%,Age-adjusted prevalence,23.4,,,18.7,28.7,734,31091,RISKBEH,LPA,AgeAdjPrv,Physical Inactivity,POINT (-101.117324 41.920317),459
2021,NE,Nebraska,Colfax,BRFSS,Disability,Mobility disability among adults aged >=18 years,%,Crude prevalence,13.8,,,11.7,16.1,10498,31037,DISABLT,MOBILITY,CrdPrv,Mobility Disability,POINT (-97.0889449 41.57496),451
2020,NE,Nebraska,Loup,BRFSS,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",%,Crude prevalence,71.9,,,69.0,74.6,604,31115,PREVENT,COLON_SCREEN,CrdPrv,Colorectal Cancer Screening,POINT (-99.5098521 41.9031834),464
2021,NE,Nebraska,Boone,BRFSS,Health Risk Behaviors,Current smoking among adults aged >=18 years,%,Crude prevalence,15.4,,,12.2,18.7,5386,31011,RISKBEH,CSMOKING,CrdPrv,Current Smoking,POINT (-98.0704764 41.7039345),2191
2020,NE,Nebraska,Morrill,BRFSS,Prevention,Cervical cancer screening among adult women aged 21-65 years,%,Age-adjusted prevalence,80.9,,,78.4,83.4,4574,31123,PREVENT,CERVICAL,AgeAdjPrv,Cervical Cancer Screening,POINT (-102.9905936 41.7322039),467
2021,NE,Nebraska,Red Willow,BRFSS,Health Outcomes,Depression among adults aged >=18 years,%,Crude prevalence,17.4,,,14.4,20.8,10623,31145,HLTHOUT,DEPRESSION,CrdPrv,Depression,POINT (-100.4685764 40.1694196),2311
2021,NE,Nebraska,Garfield,BRFSS,Health Status,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,13.4,,,10.9,16.3,1839,31071,HLTHSTAT,GHLTH,CrdPrv,General Health,POINT (-98.951231 41.9068675),2254
2021,NE,Nebraska,Hamilton,BRFSS,Health Status,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,12.5,,,10.6,14.6,9386,31081,HLTHSTAT,MHLTH,AgeAdjPrv,Mental Health,POINT (-98.0223294 40.8728173),2257
2021,NE,Nebraska,Gosper,BRFSS,Prevention,Cholesterol screening among adults aged >=18 years,%,Crude prevalence,84.2,,,81.2,86.7,1824,31073,PREVENT,CHOLSCREEN,CrdPrv,Cholesterol Screening,POINT (-99.8232058 40.5090947),457
2021,NE,Nebraska,Nemaha,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,%,Age-adjusted prevalence,6,,,4.8,7.3,7064,31127,HLTHOUT,COPD,AgeAdjPrv,COPD,POINT (-95.8527214 40.3873891),2305
2021,NE,Nebraska,Valley,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,35.2,,,28.4,42.4,4066,31175,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-98.9834841 41.5640938),2354
2021,NE,Nebraska,Saunders,BRFSS,Health Status,Physical health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,9.4,,,7.9,11.0,22787,31155,HLTHSTAT,PHLTH,CrdPrv,Physical Health,POINT (-96.6420968 41.2233882),2348
2021,NE,Nebraska,Dixon,BRFSS,Health Outcomes,High blood pressure among adults aged >=18 years,%,Crude prevalence,36.1,,,32.3,39.8,5545,31051,HLTHOUT,BPHIGH,CrdPrv,High Blood Pressure,POINT (-96.8557845 42.4850864),2247
2021,NE,Nebraska,Johnson,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,%,Age-adjusted prevalence,5.6,,,4.6,6.6,5316,31097,HLTHOUT,COPD,AgeAdjPrv,COPD,POINT (-96.2652638 40.3949552),461
2021,NE,Nebraska,Saline,BRFSS,Health Status,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,17.2,,,14.4,20.0,14192,31151,HLTHSTAT,GHLTH,CrdPrv,General Health,POINT (-97.131755 40.5168024),472
2021,NE,Nebraska,Scotts Bluff,BRFSS,Health Outcomes,Depression among adults aged >=18 years,%,Age-adjusted prevalence,17,,,14.2,19.9,35745,31157,HLTHOUT,DEPRESSION,AgeAdjPrv,Depression,POINT (-103.7015494 41.8503306),473
2021,NE,Nebraska,Douglas,BRFSS,Health Status,Mental health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,13.5,,,11.9,15.3,585008,31055,HLTHSTAT,MHLTH,CrdPrv,Mental Health,POINT (-96.1540664 41.2970908),2249
2021,NE,Nebraska,Platte,BRFSS,Disability,Hearing disability among adults aged >=18 years,%,Crude prevalence,7.9,,,7.0,8.9,34241,31141,DISABLT,HEARING,CrdPrv,Hearing Disability,POINT (-97.5134673 41.5768655),2309
2021,NE,Nebraska,Custer,BRFSS,Health Outcomes,High blood pressure among adults aged >=18 years,%,Crude prevalence,37.1,,,33.3,41.0,10460,31041,HLTHOUT,BPHIGH,CrdPrv,High Blood Pressure,POINT (-99.7268662 41.3938927),2243
2021,NE,Nebraska,Brown,BRFSS,Prevention,Cholesterol screening among adults aged >=18 years,%,Crude prevalence,82.1,,,79.3,84.8,2908,31017,PREVENT,CHOLSCREEN,CrdPrv,Cholesterol Screening,POINT (-99.9239198 42.3595618),448
2021,NE,Nebraska,Hamilton,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,9.6,,,8.0,11.1,9386,31081,HLTHOUT,DIABETES,CrdPrv,Diabetes,POINT (-98.0223294 40.8728173),2257
2021,NE,Nebraska,Howard,BRFSS,Prevention,Cholesterol screening among adults aged >=18 years,%,Crude prevalence,83,,,80.1,85.7,6531,31093,PREVENT,CHOLSCREEN,CrdPrv,Cholesterol Screening,POINT (-98.5133417 41.2168513),460
2021,NE,Nebraska,Webster,BRFSS,Disability,Vision disability among adults aged >=18 years,%,Age-adjusted prevalence,4,,,3.5,4.7,3411,31181,DISABLT,VISION,AgeAdjPrv,Vision Disability,POINT (-98.4985897 40.1806461),2356
2020,NE,Nebraska,Saline,BRFSS,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",%,Age-adjusted prevalence,43.4,,,35.2,51.7,14192,31151,PREVENT,COREM,AgeAdjPrv,Core preventive services for older men,POINT (-97.131755 40.5168024),472
2021,NE,Nebraska,Sheridan,BRFSS,Prevention,Cholesterol screening among adults aged >=18 years,%,Age-adjusted prevalence,76.3,,,72.5,79.9,5095,31161,PREVENT,CHOLSCREEN,AgeAdjPrv,Cholesterol Screening,POINT (-102.3682795 42.5122888),2350
2021,NE,Nebraska,Loup,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults aged >=18 years,%,Crude prevalence,28.6,,,23.2,34.2,604,31115,RISKBEH,LPA,CrdPrv,Physical Inactivity,POINT (-99.5098521 41.9031834),464
2021,NE,Nebraska,Platte,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Age-adjusted prevalence,20.6,,,18.0,23.5,34241,31141,HLTHOUT,ARTHRITIS,AgeAdjPrv,Arthritis,POINT (-97.5134673 41.5768655),2309
